timestamp,elapsed_s,state_name,frame,tool_name,j1,j2,j3,j4,j5,j6,j7,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz
2026-09-03T13:40:03.608,141.935,Machine1Oil8EndState2,Machine1Oil8End,MaintenanceGripper,91.6576,-1.0414,-55.8758,42.2035,55.2852,-49.6004,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:03.817,142.143,ApproachMachine1Oil8EndState2,ApproachMachine1Oil8End,MaintenanceGripper,91.6621,-1.6824,-55.3491,42.4460,54.8941,-50.0306,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:04.139,142.466,ApproachMachine1OilFrontUpState2,ApproachMachine1OilFrontUp,MaintenanceGripper,91.1548,4.5478,-61.7607,18.3818,51.0132,-90.9609,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:04.685,143.012,ApproachMachine1OilFrontDownState2,ApproachMachine1OilFrontDown,MaintenanceGripper,88.6903,6.0285,-62.6730,31.6833,45.8129,-97.6588,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:05.231,143.558,ApproachMachine1Oil9StartState2,ApproachMachine1Oil9Start,MaintenanceGripper,95.8636,6.9680,-65.3150,18.0342,46.5710,-102.2596,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:05.394,143.721,Machine1Oil9StartState2,Machine1Oil9Start,MaintenanceGripper,96.2703,6.8017,-65.2800,17.5215,46.4858,-102.0513,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:06.035,144.362,Machine1Oil9EndState2,Machine1Oil9End,MaintenanceGripper,95.6845,62.7279,-37.5261,7.3288,17.3280,-100.8301,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:06.232,144.559,ApproachMachine1Oil9EndState2,ApproachMachine1Oil9End,MaintenanceGripper,95.4792,62.7724,-37.5352,7.9667,17.3587,-101.3673,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:06.490,144.817,ApproachMachine1Oil10StartState2,ApproachMachine1Oil10Start,MaintenanceGripper,94.9523,62.8635,-35.8794,12.8165,16.0413,-94.9451,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:06.696,145.023,Machine1Oil10StartState2,Machine1Oil10Start,MaintenanceGripper,95.1550,62.8248,-35.9324,12.1007,16.0576,-94.3240,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:07.280,145.607,Machine1Oil10EndState2,Machine1Oil10End,MaintenanceGripper,98.1508,1.0491,-60.9066,11.0571,39.6559,-86.7915,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:07.527,145.854,ApproachMachine1Oil10EndState2,ApproachMachine1Oil10End,MaintenanceGripper,97.7444,1.0675,-60.8387,11.6623,39.6284,-87.1164,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:07.736,146.063,ApproachMachine1Oil11StartState2,ApproachMachine1Oil11Start,MaintenanceGripper,97.3914,1.5614,-61.1752,12.0879,39.9888,-87.2716,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:08.321,146.648,Machine1Oil11StartState2,Machine1Oil11Start,MaintenanceGripper,97.7969,1.5412,-61.2438,11.4880,40.0160,-86.9524,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:08.915,147.242,Machine1Oil11EndState2,Machine1Oil11End,MaintenanceGripper,95.1210,62.6942,-35.0275,12.8919,15.2959,-88.2106,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:09.129,147.456,ApproachMachine1Oil11EndState2,ApproachMachine1Oil11End,MaintenanceGripper,94.9235,62.7240,-34.9390,13.6567,15.2469,-88.8860,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:09.409,147.736,ApproachMachine1Oil12StartState2,ApproachMachine1Oil12Start,MaintenanceGripper,95.9939,61.5232,-35.4077,-11.3928,14.0777,-64.1322,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:09.625,147.952,Machine1Oil12StartState2,Machine1Oil12Start,MaintenanceGripper,96.1928,61.5598,-35.4718,-12.0866,14.1735,-63.5356,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:10.219,148.545,Machine1Oil12EndState2,Machine1Oil12End,MaintenanceGripper,92.0504,5.8931,-60.4279,36.1804,49.9458,-72.9149,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:10.402,148.729,ApproachMachine1Oil12EndState2,ApproachMachine1Oil12End,MaintenanceGripper,91.7935,5.8123,-60.1475,36.6302,49.7956,-73.2667,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:10.565,148.892,ApproachMachine1Oil13StartState2,ApproachMachine1Oil13Start,MaintenanceGripper,93.2142,5.0614,-62.3887,30.3465,57.7601,-53.0060,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:10.729,149.056,Machine1Oil13StartState2,Machine1Oil13Start,MaintenanceGripper,93.2883,5.7119,-62.9105,30.0981,58.1938,-52.6615,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:11.379,149.706,Machine1Oil13EndState2,Machine1Oil13End,MaintenanceGripper,98.5554,60.7927,-30.7156,-50.4431,12.0021,4.0353,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:11.562,149.889,ApproachMachine1Oil13EndState2,ApproachMachine1Oil13End,MaintenanceGripper,98.4973,60.6679,-30.4400,-51.2781,11.7893,4.9188,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
2026-09-03T13:40:11.832,150.158,ApproachMachine1Oil14StartState2,ApproachMachine1Oil14Start,MaintenanceGripper,98.3396,60.7848,-30.5187,-50.4984,11.7335,4.2037,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000
